idx,split,ground_truth,model_response,verdict,flagged,reason,corrected_text
1511,train,necessary to bring the British Army of the Rhine,INCORRECT: bring the British→bring British | CORRECTED: necessary to bring British Army of the Rhine,INCORRECT,True,bring the British→bring British,necessary to bring British Army of the Rhine
1513,train,"by proclamation , such as would be","INCORRECT: be→fit | CORRECTED: by proclamation , such as would fit",INCORRECT,True,be→fit,"by proclamation , such as would fit"
1514,train,sirable atmosphere of panic . He thought,INCORRECT: sirable→desirable | CORRECTED: desirable atmosphere of panic . He thought,INCORRECT,True,sirable→desirable,desirable atmosphere of panic . He thought
1516,train,on to a fully active footing . That,INCORRECT: on→can | CORRECTED: can to a fully active footing . That,INCORRECT,True,on→can,can to a fully active footing . That
1522,train,than about substance . The Prime Minister's,INCORRECT: than→least | CORRECTED: least about substance . The Prime Minister's,INCORRECT,True,than→least,least about substance . The Prime Minister's
1532,train,severely rated the speech of his predecessor .,INCORRECT: the→her | CORRECTED: severely rated her speech of his predecessor,INCORRECT,True,the→her,severely rated her speech of his predecessor
1534,train,"Defence Minister , for having read the","INCORRECT: the→king | CORRECTED: Defence Minister, for having read king",INCORRECT,True,the→king,"Defence Minister, for having read king"
1539,train,"obscure on Berlin , damaging and obscure","INCORRECT: on→and | CORRECTED: obscure and Berlin, damaging and obscure",INCORRECT,True,on→and,"obscure and Berlin, damaging and obscure"
1540,train,The early speakers in the debate each,INCORRECT: speakers→speeches | CORRECTED: The early speeches in the debate each,INCORRECT,True,speakers→speeches,The early speeches in the debate each
1551,train,"described as "" a display of flabby and",INCORRECT: and→at | CORRECTED: described as a display of flabby at,INCORRECT,True,and→at,described as a display of flabby at
1553,train,theme of limitation of armaments in Europe .,"INCORRECT: extra leading ""theme"" removed | CORRECTED: of limitation of armaments in Europe",INCORRECT,True,"extra leading ""theme"" removed",of limitation of armaments in Europe
1555,train,establish in these territories .,INCORRECT: these→house | CORRECTED: establish in house territories,INCORRECT,True,these→house,establish in house territories
1558,train,"This could , he suggested , be linked with","INCORRECT: he→we | CORRECTED: This could, we suggested, be linked with",INCORRECT,True,he→we,"This could, we suggested, be linked with"
1559,train,"brought a bark of "" Start another war ! ""","INCORRECT: bark→roar | CORRECTED: brought a roar of ""Start another war!""",INCORRECT,True,bark→roar,"brought a roar of ""Start another war!"""
1565,train,the temple of their religion is the,"INCORRECT: missing ""place"" between ""temple"" and ""of"" | CORRECTED: the temple place of their religion is the",INCORRECT,True,"missing ""place"" between ""temple"" and ""of""",the temple place of their religion is the
1566,train,"the Government , said Mr. Healey , to","INCORRECT: missing ""went"" after Government | CORRECTED: the Government went, said Mr. Healey, to",INCORRECT,True,"missing ""went"" after Government","the Government went, said Mr. Healey, to"
1568,train,Mr. Healey denounced the Government for,INCORRECT: Mr.→Ms. | CORRECTED: Ms. Healey denounced the Government for,INCORRECT,True,Mr.→Ms.,Ms. Healey denounced the Government for
1569,train,events in Angola or Algeria . It was not for,"INCORRECT: events→Results, or→cr, for→first | CORRECTED: Results in Angola cr Algeria. It was not first",INCORRECT,True,"events→Results, or→cr, for→first",Results in Angola cr Algeria. It was not first
1570,train,"condemning the new Russian tests , but","INCORRECT: the→her | CORRECTED: condemning her new Russian tests, but",INCORRECT,True,the→her,"condemning her new Russian tests, but"
1572,train,they themselves had no condemnation for,INCORRECT: themselves→theirselves | CORRECTED: they theirselves had no condemnation for,INCORRECT,True,themselves→theirselves,they theirselves had no condemnation for
1576,train,Godber's performance merited all the mild,INCORRECT: mild→applause | CORRECTED: Godber's performance merited all the applause,INCORRECT,True,mild→applause,Godber's performance merited all the applause
1578,train,This puzzled such students of comparative,"INCORRECT: puzzled→pugged, such→mere | CORRECTED: This pugged mere students of comparative",INCORRECT,True,"puzzled→pugged, such→mere",This pugged mere students of comparative
1579,train,But Mr. Healey had a partial and,INCORRECT: partial→per half | CORRECTED: But Mr. Healey had a per half and,INCORRECT,True,partial→per half,But Mr. Healey had a per half and
1582,train,Government had asked the Medical Research,INCORRECT: the→her | CORRECTED: Government had asked her Medical Research,INCORRECT,True,the→her,Government had asked her Medical Research
1583,train,Sahara on the grounds that they were,INCORRECT: on→and | CORRECTED: Sahara and the grounds that they were,INCORRECT,True,on→and,Sahara and the grounds that they were
1586,train,the Government's failure to condemn,"INCORRECT: extra initial ""the"" | CORRECTED: Government's failure to condemn",INCORRECT,True,"extra initial ""the""",Government's failure to condemn
1589,train,only little ones .,"INCORRECT: only→curly, little→where, ones→causes | CORRECTED: curly where causes.",INCORRECT,True,"only→curly, little→where, ones→causes",curly where causes.
1591,train,"Thomas , M.P. for Leicester N.E. , a former","INCORRECT: Thomas→Macaulay | CORRECTED: Macaulay, M.P. for Leicester N.E., a former",INCORRECT,True,Thomas→Macaulay,"Macaulay, M.P. for Leicester N.E., a former"
1593,train,# otherwise endearing creature whose,INCORRECT: #→and | CORRECTED: and otherwise endearing creature whose,INCORRECT,True,#→and,and otherwise endearing creature whose
1599,train,"part , Mr. Godber muttered his way","INCORRECT: his→this, way→worry | CORRECTED: part , Mr. Godber muttered this worry",INCORRECT,True,"his→this, way→worry","part , Mr. Godber muttered this worry"
1604,train,of them Left-wing # sympathisers .,"INCORRECT: Left-wing # → and, sympathisers → sympathising revolutionaries | CORRECTED: of them left and sympathising revolutionaries",INCORRECT,True,"Left-wing # → and, sympathisers → sympathising revolutionaries",of them left and sympathising revolutionaries
1605,train,"# Khruschev , was also taken to the","INCORRECT: #→Krut | CORRECTED: Krut Khruschev, was also taken to the",INCORRECT,True,#→Krut,"Krut Khruschev, was also taken to the"
1607,train,"tests from Canon Collins , chairman","INCORRECT: chairman→secretary | CORRECTED: tests from Canon Collins, secretary",INCORRECT,True,chairman→secretary,"tests from Canon Collins, secretary"
1613,train,night and formed a queue stretching,INCORRECT: night→quiet | CORRECTED: quiet and formed a queue stretching,INCORRECT,True,night→quiet,quiet and formed a queue stretching
1614,train,bomb demonstrators thronged the Central,"INCORRECT: missing ""hurried"" between thronged and the | CORRECTED: bomb demonstrators thronged hurried the Central",INCORRECT,True,"missing ""hurried"" between thronged and the",bomb demonstrators thronged hurried the Central
1615,train,A POLITICAL CORRESPONDENT writes : Ban-the-,INCORRECT: Ban-the-→Ban-the-A | CORRECTED: A POLITICAL CORRESPONDENT writes : Ban-the-A,INCORRECT,True,Ban-the-→Ban-the-A,A POLITICAL CORRESPONDENT writes : Ban-the-A
1618,train,for more than 200 yards outside,"INCORRECT: yards→years, outside→earlier | CORRECTED: for more than 200 years earlier",INCORRECT,True,"yards→years, outside→earlier",for more than 200 years earlier
1620,train,to catch speculators in shares and property .,INCORRECT: speculators→spectaulators | CORRECTED: to catch spectaulators in shares and property,INCORRECT,True,speculators→spectaulators,to catch spectaulators in shares and property
1623,train,Lloyd said on # Tuesday that he proposed,INCORRECT: #→the | CORRECTED: Lloyd said on the Tuesday that he proposed,INCORRECT,True,#→the,Lloyd said on the Tuesday that he proposed
1624,train,dramatically in the Commons yesterday . Mr,INCORRECT: yesterday→ystrerday | CORRECTED: dramatically in the Commons ystrerday . Mr,INCORRECT,True,yesterday→ystrerday,dramatically in the Commons ystrerday . Mr
1628,train,companies and put one property deal through,INCORRECT: through→throughs | CORRECTED: companies and put one property deal throughs,INCORRECT,True,through→throughs,companies and put one property deal throughs
1632,train,are people buying and selling shares within,INCORRECT: within→withing | CORRECTED: are people buying and selling shares withing,INCORRECT,True,within→withing,are people buying and selling shares withing
1639,train,it an Autumn Budget . You can call it a Taxation,"INCORRECT: ""it → It's"" | CORRECTED: ""It's an Autumn Budget. You can call it a Taxation""",INCORRECT,True,"""it → It's""","""It's an Autumn Budget. You can call it a Taxation"""
1645,train,Mr. Wilson's offer in mind . Guy Eden writes :,"INCORRECT: Wilson's→Wilsch's, writes→writer | CORRECTED: Mr. Wilsch's offer in mind. Guy Eden writer.",INCORRECT,True,"Wilson's→Wilsch's, writes→writer",Mr. Wilsch's offer in mind. Guy Eden writer.
1650,train,They nodded at each other and Sir Edward,INCORRECT: They→The | CORRECTED: The nodded at each other and Sir Edward,INCORRECT,True,They→The,The nodded at each other and Sir Edward
1654,train,"of the ETU , refused yesterday to","INCORRECT: refused→refuse | CORRECTED: of the ETU, refuse yesterday to",INCORRECT,True,refused→refuse,"of the ETU, refuse yesterday to"
1658,train,say that if an official resigns he is not allowed to run again,"INCORRECT: an→am, again→against | CORRECTED: say that if am official resigns he is not allowed to run against",INCORRECT,True,"an→am, again→against",say that if am official resigns he is not allowed to run against
1664,train,disband in ten days . These the ETU,INCORRECT: disband→Auckland | CORRECTED: Auckland in ten days These the ETU,INCORRECT,True,disband→Auckland,Auckland in ten days These the ETU
1670,train,"executive rejected as "" wholly unacceptable ""","INCORRECT: ""executive→excessive"" | CORRECTED: ""excessive rejected as wholly unacceptable""",INCORRECT,True,"""executive→excessive""","""excessive rejected as wholly unacceptable"""
1674,train,Leningrad were thousands now told that in,"INCORRECT: told→faced, that→Stalin | CORRECTED: Leningrad were thousands now faced Stalin in",INCORRECT,True,"told→faced, that→Stalin",Leningrad were thousands now faced Stalin in
1675,train,"heat , transport and medical treatment - all","INCORRECT: transport→diasport | CORRECTED: heat, diasport and medical treatment - all",INCORRECT,True,transport→diasport,"heat, diasport and medical treatment - all"
